Subject,Student ID,Score
Sociology,16420,79
Sociology,16421,70
Sociology,16422,90
Sociology,16423,77
Sociology,16424,81
Sociology,16425,73
Sociology,16426,81
Sociology,16427,81
Sociology,16428,90
Sociology,16429,72
Sociology,16430,78
Sociology,16431,84
Sociology,16432,77
Sociology,16433,57
Sociology,16434,72
Sociology,16435,79
Sociology,16436,81
Sociology,16437,70
Sociology,16438,70
Sociology,16439,70
Sociology,16440,72
Sociology,16441,72
Sociology,16442,72
Sociology,16443,84
Sociology,16444,72
Sociology,16445,82
Sociology,16446,82
Sociology,16447,82
Sociology,16448,82
Sociology,16449,82
Sociology,16450,82
Sociology,16451,59
Sociology,16452,71
Sociology,16453,82
Sociology,16454,82
Sociology,16455,79
Sociology,16456,82
Sociology,16457,83
Sociology,16458,82
Sociology,16459,82
Sociology,16460,83
Sociology,16461,82
Sociology,16462,71
Sociology,16463,72
Sociology,16464,77
Sociology,16465,71
Sociology,16466,83
Sociology,16467,82
Sociology,16468,82
Sociology,16469,82
Sociology,16470,82
Sociology,16471,71
Sociology,16472,83
Sociology,16473,81
Sociology,16474,71
Sociology,16475,82
Sociology,16476,71
Sociology,16477,71
Sociology,16478,83
Sociology,16479,71
Sociology,16480,82
Sociology,16481,82
Sociology,16482,82
Sociology,16483,83
Sociology,16484,82
Sociology,16485,83
Sociology,16486,82
Sociology,16487,90
Sociology,16488,82
Sociology,16489,82
Sociology,16490,71
Sociology,16491,82
Sociology,16492,71
Sociology,16493,82
Sociology,16494,82
Sociology,16495,71
Sociology,16496,82
Sociology,16497,83
Sociology,16498,82
Sociology,16499,70
Sociology,16500,79
Sociology,16501,68
Sociology,16502,59
Sociology,16503,83
Sociology,16504,72
Sociology,16505,26
Sociology,16506,83
Sociology,16507,78
Sociology,16508,79
Sociology,16509,79
Sociology,16510,90
Sociology,16511,82
Sociology,16512,82
Sociology,16513,82
Sociology,16514,72
Sociology,16515,55
Sociology,16516,77
Sociology,16517,82
Sociology,16518,72
Sociology,16519,72
Sociology,16520,82
Sociology,16521,92
Sociology,16522,82
Sociology,16523,72
Sociology,16524,82
Sociology,16525,82
Sociology,16526,82
Sociology,16527,71
Sociology,16528,82
Sociology,16529,82
Sociology,16530,73
Sociology,16531,71
Sociology,16532,83
Sociology,16533,71
Sociology,16534,71
Sociology,16535,72
Sociology,16536,79
Sociology,16537,71
Sociology,16538,72
Sociology,16539,72
Sociology,16540,72
Sociology,16541,77
Sociology,16542,82
Sociology,16543,71
Sociology,16544,82
Sociology,16545,82
Sociology,16546,82
Sociology,16547,82
Sociology,16548,54
Sociology,16549,72
Sociology,16550,82
Sociology,16551,71
Sociology,16552,75
Sociology,16553,83
Sociology,16554,82
Sociology,16555,72
Sociology,16556,72
Sociology,16557,82
Sociology,16558,90
Sociology,16559,71
Sociology,16560,73
Sociology,16561,83
Sociology,16562,72
Sociology,16563,32
Sociology,16564,82
Sociology,16565,70
Sociology,16566,82
Sociology,16567,72
Sociology,16568,59
Sociology,16569,82
Sociology,16570,82
Sociology,16571,82
Sociology,16572,82
Sociology,16573,70
Sociology,16574,81
Sociology,16575,82
Sociology,16576,82
Sociology,16577,82
Sociology,16578,82
Sociology,16579,71
Sociology,16580,83
Sociology,16581,83
Sociology,16582,83
Sociology,16583,72
Sociology,16584,77
Sociology,16585,82
Sociology,16586,72
Sociology,16587,71
Sociology,16588,83
Sociology,16589,82
Sociology,16590,82
Sociology,16591,72
Sociology,16592,82
Sociology,16593,77
Sociology,16594,79
Sociology,16595,82
Sociology,16596,83
Sociology,16597,82
Sociology,16598,41
Sociology,16599,84
Sociology,16600,82
Sociology,16601,94
Sociology,16602,82
Sociology,16603,83
Sociology,16604,82
Sociology,16605,72
Sociology,16606,82
Sociology,16607,82
Sociology,16608,72
Sociology,16609,77
Sociology,16610,82
Sociology,16611,77
Sociology,16612,91
Sociology,16613,71
Sociology,16614,71
Sociology,16615,83
Sociology,16616,72
Sociology,16617,80
Sociology,16618,82
Sociology,16619,75
Sociology,16620,72
Sociology,16621,82
Sociology,16622,37
Sociology,16623,79
Sociology,16624,73
Sociology,16625,83
Sociology,16626,83
Sociology,16627,83
Sociology,16628,84
Sociology,16629,83
Sociology,16630,71
Sociology,16631,73
Sociology,16632,83
Sociology,16633,83
Sociology,16634,73
Sociology,16635,73
Sociology,16636,83
Sociology,16637,91
Sociology,16638,73
Sociology,16639,83
Sociology,16640,84
Sociology,16641,84
Sociology,16642,83
Sociology,16643,73
Sociology,16644,73
Sociology,16645,71
Sociology,16646,73
Sociology,16647,73
Sociology,16648,73
Sociology,16649,58
Sociology,16650,69
Sociology,16651,73
Sociology,16652,73
Sociology,16653,71
Sociology,16654,83
Sociology,16655,83
Sociology,16656,68
Sociology,16657,73
Sociology,16658,73
Sociology,16659,84
Sociology,16660,84
Sociology,16661,73
Sociology,16662,73
Sociology,16663,77
Sociology,16664,83
Sociology,16665,73
Sociology,16666,83
Sociology,16667,83
Sociology,16668,83
Sociology,16669,73
Sociology,16670,83
Sociology,16671,73
Sociology,16672,73
Sociology,16673,84
Sociology,16674,84
Sociology,16675,73
Sociology,16676,83
Sociology,16677,83
Sociology,16678,83
Sociology,16679,84
Sociology,16680,84
Sociology,16681,83
Sociology,16682,85
Sociology,16683,84
Sociology,16684,84
Sociology,16685,84
Sociology,16686,71
Sociology,16687,73
Sociology,16688,73
Sociology,16689,84
Sociology,16690,73
Sociology,16691,83
Sociology,16692,83
Sociology,16693,84
Sociology,16694,73
Sociology,16695,75
Sociology,16696,73
Sociology,16697,83
Sociology,16698,83
Sociology,16699,84
Sociology,16700,83
Sociology,16701,83
Sociology,16702,86
Sociology,16703,83
Sociology,16704,83
Sociology,16705,83
Sociology,16706,83
Sociology,16707,75
Sociology,16708,83
Sociology,16709,73
Sociology,16710,73
Sociology,16711,99
Sociology,16712,73
Sociology,16713,73
Sociology,16714,83
Sociology,16715,73
Sociology,16716,84
Sociology,16717,84
Sociology,16718,59
Sociology,16719,56
Sociology,16720,77
Sociology,16721,83
Sociology,16722,83
Sociology,16723,84
Sociology,16724,83
Sociology,16725,83
Sociology,16726,77
Sociology,16727,78
Sociology,16728,83
Sociology,16729,84
Sociology,16730,84
Sociology,16731,73
Sociology,16732,83
Sociology,16733,83
Sociology,16734,73
Sociology,16735,84
Sociology,16736,65
Sociology,16737,71
Sociology,16738,83
Sociology,16739,75
Sociology,16740,83
Sociology,16741,83
Sociology,16742,83
Sociology,16743,83
Sociology,16744,73
Sociology,16745,83
Sociology,16746,84
Sociology,16747,73
Sociology,16748,83
Sociology,16749,58
Sociology,16750,71
Sociology,16751,71
Sociology,16752,73
Sociology,16753,73
Sociology,16754,73
Sociology,16755,84
Sociology,16756,83
Sociology,16757,73
Sociology,16758,84
Sociology,16759,73
Sociology,16760,84
Sociology,16761,73
Sociology,16762,73
Sociology,16763,73
Sociology,16764,83
Sociology,16765,83
Sociology,16766,70
Sociology,16767,81
Sociology,16768,58
Sociology,16769,84
Sociology,16770,83
Sociology,16771,83
Sociology,16772,73
Sociology,16773,71
Sociology,16774,73
Sociology,16775,83
Sociology,16776,70
Sociology,16777,70
Sociology,16778,73
Sociology,16779,77
Sociology,16780,83
Sociology,16781,83
Sociology,16782,73
Sociology,16783,84
Sociology,16784,58
Sociology,16785,73
Sociology,16786,73
Sociology,16787,78
Sociology,16788,83
Sociology,16789,83
Sociology,16790,83
Sociology,16791,84
Sociology,16792,84
Sociology,16793,80
Sociology,16794,70
Sociology,16795,71
Sociology,16796,71
Sociology,16797,19
Sociology,16798,88
Sociology,16799,99
Sociology,16800,81
Sociology,16801,88
Sociology,16802,88
Sociology,16803,71
Sociology,16804,80
Sociology,16805,71
Sociology,16806,59
Sociology,16807,59
Sociology,16808,71
Sociology,16809,69
Sociology,16810,71
Sociology,16811,71
Sociology,16812,88
Sociology,16813,80
Sociology,16814,88
Sociology,16815,77
Sociology,16816,59
Sociology,16817,72
Sociology,16818,89
Sociology,16819,17
Sociology,16820,71
Sociology,16821,72
Sociology,16822,81
Sociology,16823,86
Sociology,16824,88
Sociology,16825,81
Sociology,16826,88
Sociology,16827,88
Sociology,16828,89
Sociology,16829,71
Sociology,16830,75
Sociology,16831,59
Sociology,16832,71
Sociology,16833,89
Sociology,16834,94
Sociology,16835,56
Sociology,16836,81
Sociology,16837,57
Sociology,16838,72
Sociology,16839,71
Sociology,16840,14
Sociology,16841,73
Sociology,16842,71
Sociology,16843,71
Sociology,16844,71
Sociology,16845,77
Sociology,16846,68
Sociology,16847,71
Sociology,16848,75
Sociology,16849,81
Sociology,16850,81
Sociology,16851,89
Sociology,16852,71
Sociology,16853,71
Sociology,16854,58
Sociology,16855,83
Sociology,16856,71
Sociology,16857,72
Sociology,16858,72
Sociology,16859,88
Sociology,16860,88
Sociology,16861,72
Sociology,16862,89
Sociology,16863,72
Sociology,16864,58
Sociology,16865,71
Sociology,16866,72
Sociology,16867,72
Sociology,16868,70
Sociology,16869,71
Sociology,16870,81
Sociology,16871,71
Sociology,16872,99
Sociology,16873,70
Sociology,16874,70
Sociology,16875,91
Sociology,16876,71
Sociology,16877,75
Sociology,16878,75
Sociology,16879,58
Sociology,16880,77
Sociology,16881,71
Sociology,16882,84
Sociology,16883,90
Sociology,16884,70
Sociology,16885,70
Sociology,16886,81
Sociology,16887,89
Sociology,16888,70
Sociology,16889,71
Sociology,16890,71
Sociology,16891,68
Sociology,16892,71
Sociology,16893,53
Sociology,16894,78
Sociology,16895,83
Sociology,16896,73
Sociology,16897,72
Sociology,16898,37
Sociology,16899,72
Sociology,16900,71
Sociology,16901,70
Sociology,16902,75
Sociology,16903,92
Sociology,16904,81
Sociology,16905,58
Sociology,16906,58
Sociology,16907,78
Sociology,16908,77
Sociology,16909,69
Sociology,16910,71
Sociology,16911,89
Sociology,16912,71
Sociology,16913,72
Sociology,16914,89
Sociology,16915,72
Sociology,16916,88
Sociology,16917,88
Sociology,16918,56
Sociology,16919,88
Sociology,16920,83
Sociology,16921,75
Sociology,16922,70
Sociology,16923,90
Sociology,16924,92
Sociology,16925,88
Sociology,16926,42
Sociology,16927,72
Sociology,16928,91
Sociology,16929,77
Sociology,16930,72
Sociology,16931,72
Sociology,16932,71
Sociology,16933,69
Sociology,16934,57
Sociology,16935,77
Sociology,16936,70
Sociology,16937,71
Sociology,16938,71
Sociology,16939,69
Sociology,16940,88
Sociology,16941,71
Sociology,16942,89
Sociology,16943,82
Sociology,16944,91
Sociology,16945,72
Sociology,16946,72
Sociology,16947,71
Sociology,16948,72
Sociology,16949,90
Sociology,16950,81
Sociology,16951,72
Sociology,16952,82
Sociology,16953,94
Sociology,16954,73
Sociology,16955,94
Sociology,16956,58
Sociology,16957,72
Sociology,16958,82
Sociology,16959,59
Sociology,16960,83
Sociology,16961,67
Sociology,16962,72
Sociology,16963,55
Sociology,16964,93
Sociology,16965,91
Sociology,16966,69
Sociology,16967,71
Sociology,16968,72
Sociology,16969,91
Sociology,16970,81
Sociology,16971,90
Sociology,16972,82
Sociology,16973,78
Sociology,16974,86
Sociology,16975,81
Sociology,16976,91
Sociology,16977,72
Sociology,16978,73
Sociology,16979,72
Sociology,16980,91
Sociology,16981,70
Sociology,16982,72
Sociology,16983,81
Sociology,16984,72
Sociology,16985,99
Sociology,16986,78
Sociology,16987,82
Sociology,16988,58
Sociology,16989,75
Sociology,16990,57
Sociology,16991,71
Sociology,16992,72
Sociology,16993,70
Sociology,16994,92
Sociology,16995,91
Sociology,16996,71
Sociology,16997,59
Sociology,16998,83
Sociology,16999,32
Sociology,17000,58
Sociology,17001,55
Sociology,17002,58
Sociology,17003,93
Sociology,17004,71
Sociology,17005,59
Sociology,17006,86
Sociology,17007,72
Sociology,17008,85
Sociology,17009,86
Sociology,17010,77
Sociology,17011,55
Sociology,17012,42
Sociology,17013,75
Sociology,17014,96
Sociology,17015,83
Sociology,17016,72
Sociology,17017,77
Sociology,17018,91
Sociology,17019,70
Sociology,17020,70
Sociology,17021,58
Sociology,17022,93
Sociology,17023,59
Sociology,17024,92
Sociology,17025,21
Sociology,17026,72
Sociology,17027,95
Sociology,17028,92
Sociology,17029,91
Sociology,17030,55
Sociology,17031,77
Sociology,17032,72
Sociology,17033,72
Sociology,17034,72
Sociology,17035,22
Sociology,17036,72
Sociology,17037,72
Sociology,17038,58
Sociology,17039,69
Sociology,17040,82
Sociology,17041,77
Sociology,17042,72
Sociology,17043,77
Sociology,17044,67
Sociology,17045,82
Sociology,17046,58
Sociology,17047,69
Sociology,17048,55
Sociology,17049,24
Sociology,17050,70
Sociology,17051,73
Sociology,17052,77
Sociology,17053,72
Sociology,17054,72
Sociology,17055,82
Sociology,17056,58
Sociology,17057,93
Sociology,17058,68
Sociology,17059,40
Sociology,17060,72
Sociology,17061,58
Sociology,17062,71
Sociology,17063,57
Sociology,17064,73
Sociology,17065,83
Sociology,17066,73
Sociology,17067,73
Sociology,17068,73
Sociology,17069,71
Sociology,17070,73
Sociology,17071,83
Sociology,17072,73
Sociology,17073,97
Sociology,17074,83
Sociology,17075,73
Sociology,17076,97
Sociology,17077,73
Sociology,17078,84
Sociology,17079,73
Sociology,17080,73
Sociology,17081,73
Sociology,17082,78
Sociology,17083,73
Sociology,17084,73
Sociology,17085,73
Sociology,17086,73
Sociology,17087,73
Sociology,17088,73
Sociology,17089,73
Sociology,17090,97
Sociology,17091,58
Sociology,17092,73
Sociology,17093,73
Sociology,17094,73
Sociology,17095,73
Sociology,17096,73
Sociology,17097,73
Sociology,17098,83
Sociology,17099,73
Sociology,17100,73
Sociology,17101,73
Sociology,17102,73
Sociology,17103,73
Sociology,17104,97
Sociology,17105,73
Sociology,17106,73
Sociology,17107,73
Sociology,17108,73
Sociology,17109,73
Sociology,17110,73
Sociology,17111,73
Sociology,17112,73
Sociology,17113,73
Sociology,17114,73
Sociology,17115,77
Sociology,17116,85
Sociology,17117,59
Sociology,17118,73
Sociology,17119,90
Sociology,17120,73
Sociology,17121,71
Sociology,17122,58
Sociology,17123,73
Sociology,17124,73
Sociology,17125,73
Sociology,17126,73
Sociology,17127,73
Sociology,17128,83
Sociology,17129,87
Sociology,17130,73
Sociology,17131,97
Sociology,17132,97
Sociology,17133,97
Sociology,17134,71
Sociology,17135,92
Sociology,17136,77
Sociology,17137,80
Sociology,17138,68
Sociology,17139,73
Sociology,17140,73
Sociology,17141,83
Sociology,17142,73
Sociology,17143,57
Sociology,17144,73
Sociology,17145,58
Sociology,17146,73
Sociology,17147,73
Sociology,17148,57
Sociology,17149,73
Sociology,17150,73
Sociology,17151,77
Sociology,17152,73
Sociology,17153,72
Sociology,17154,73
Sociology,17155,77
Sociology,17156,84
Sociology,17157,73
Sociology,17158,84
Sociology,17159,73
Sociology,17160,58
Sociology,17161,73
Sociology,17162,97
Sociology,17163,73
Sociology,17164,71
Sociology,17165,97
Sociology,17166,73
Sociology,17167,73
Sociology,17168,73
Sociology,17169,73
Sociology,17170,73
Sociology,17171,73
Sociology,17172,72
Sociology,17173,73
Sociology,17174,77
Sociology,17175,73
Sociology,17176,73
Sociology,17177,97
Sociology,17178,73
Sociology,17179,73
Sociology,17180,73
Sociology,17181,70
Sociology,17182,73
Sociology,17183,73
Sociology,17184,73
Sociology,17185,73
Sociology,17186,58
Sociology,17187,73
Sociology,17188,73
Sociology,17189,73
Sociology,17190,97
Sociology,17191,97
Sociology,17192,97
Sociology,17193,73
Sociology,17194,73
Sociology,17195,73
Sociology,17196,97
Sociology,17197,59
Sociology,17198,73
Sociology,17199,73
Sociology,17200,73
Sociology,17201,73
Sociology,17202,83
Sociology,17203,97
Sociology,17204,73
Sociology,17205,73
Sociology,17206,73
Sociology,17207,51
Sociology,17208,73
Sociology,17209,73
Sociology,17210,73
Sociology,17211,85
Sociology,17212,73
Sociology,17213,73
Sociology,17214,73
Sociology,17215,73
Sociology,17216,73
Sociology,17217,84
Sociology,17218,68
Sociology,17219,70
Sociology,17220,59
Sociology,17221,73
Sociology,17222,73
Sociology,17223,73
Sociology,17224,73
Sociology,17225,73
Sociology,17226,97
Sociology,17227,97
Sociology,17228,72
Sociology,17229,73
Sociology,17230,73
Sociology,17231,73
Sociology,17232,83
Sociology,17233,73
Sociology,17234,92
Sociology,17235,73
Sociology,17236,73
Sociology,17237,69
Sociology,17238,73
Sociology,17239,73
Sociology,17240,97
Sociology,17241,97
Sociology,17242,84
Sociology,17243,73
Sociology,17244,73
Sociology,17245,73
Sociology,17246,73
Sociology,17247,73
Sociology,17248,73
Sociology,17249,73
Sociology,17250,83
Sociology,17251,97
Sociology,17252,73
Sociology,17253,73
Sociology,17254,73
Sociology,17255,72
Sociology,17256,73
Sociology,17257,73
Sociology,17258,83
Sociology,17259,97
Sociology,17260,73
Sociology,17261,73
Sociology,17262,73
Sociology,17263,83
Sociology,17264,71
Sociology,17265,73
Sociology,17266,96
Sociology,17267,73
Sociology,17268,70
Sociology,17269,73
Sociology,17270,75
Sociology,17271,68
Sociology,17272,73
Sociology,17273,83
Sociology,17274,73
Sociology,17275,71
Sociology,17276,73
Sociology,17277,78
Sociology,17278,73
Sociology,17279,84
Sociology,17280,46
Sociology,17281,94
Sociology,17282,73
Sociology,17283,73
Sociology,17284,73
Sociology,17285,73
Sociology,17286,83
Sociology,17287,73
Sociology,17288,73
Sociology,17289,73
Sociology,17290,59
Sociology,17291,73
Sociology,17292,73
Sociology,17293,83
Sociology,17294,97
Sociology,17295,73
Sociology,17296,73
Sociology,17297,73
Sociology,17298,73
Sociology,17299,73
Sociology,17300,78
Sociology,17301,94
Sociology,17302,97
Sociology,17303,73
Sociology,17304,73
Sociology,17305,73
Sociology,17306,73
Sociology,17307,84
Sociology,17308,97
Sociology,17309,73
Sociology,17310,90
Sociology,17311,73
Sociology,17312,46
Sociology,17313,73
Sociology,17314,73
Sociology,17315,59
Sociology,17316,73
Sociology,17317,73
Sociology,17318,73
Sociology,17319,73
Sociology,17320,83
Sociology,17321,73
Sociology,17322,73
Sociology,17323,73
Sociology,17324,81
Sociology,17325,97
Sociology,17326,90
Sociology,17327,58
Sociology,17328,81
Sociology,17329,75
Sociology,17330,81
Sociology,17331,70
Sociology,17332,81
Sociology,17333,88
Sociology,17334,81
Sociology,17335,81
Sociology,17336,72
Sociology,17337,81
Sociology,17338,72
Sociology,17339,81
Sociology,17340,81
Sociology,17341,70
Sociology,17342,81
Sociology,17343,57
Sociology,17344,70
Sociology,17345,81
Sociology,17346,81
Sociology,17347,81
Sociology,17348,85
Sociology,17349,59
Sociology,17350,80
Sociology,17351,80
Sociology,17352,81
Sociology,17353,89
Sociology,17354,72
Sociology,17355,81
Sociology,17356,81
Sociology,17357,72
Sociology,17358,70
Sociology,17359,62
Sociology,17360,81
Sociology,17361,88
Sociology,17362,81
Sociology,17363,70
Sociology,17364,89
Sociology,17365,81
Sociology,17366,89
Sociology,17367,81
Sociology,17368,81
Sociology,17369,89
Sociology,17370,58
Sociology,17371,72
Sociology,17372,81
Sociology,17373,78
Sociology,17374,89
Sociology,17375,81
Sociology,17376,92
Sociology,17377,58
Sociology,17378,81
Sociology,17379,81
Sociology,17380,70
Sociology,17381,89
Sociology,17382,42
Sociology,17383,81
Sociology,17384,81
Sociology,17385,81
Sociology,17386,81
Sociology,17387,89
Sociology,17388,70
Sociology,17389,72
Sociology,17390,72
Sociology,17391,72
Sociology,17392,81
Sociology,17393,70
Sociology,17394,89
Sociology,17395,72
Sociology,17396,81
Sociology,17397,81
Sociology,17398,72
Sociology,17399,72
Sociology,17400,89
Sociology,17401,81
Sociology,17402,81
Sociology,17403,72
Sociology,17404,88
Sociology,17405,89
Sociology,17406,77
Sociology,17407,72
Sociology,17408,81
Sociology,17409,88
Sociology,17410,80
Sociology,17411,81
Sociology,17412,72
Sociology,17413,81
Sociology,17414,81
Sociology,17415,81
Sociology,17416,88
Sociology,17417,89
Sociology,17418,81
Sociology,17419,88
Sociology,17420,55
Sociology,17421,77
Sociology,17422,81
Sociology,17423,81
Sociology,17424,72
Sociology,17425,70
Sociology,17426,81
Sociology,17427,70
Sociology,17428,81
Sociology,17429,72
Sociology,17430,81
Sociology,17431,94
Sociology,17432,81
Sociology,17433,81
Sociology,17434,81
Sociology,17435,70
Sociology,17436,81
Sociology,17437,88
Sociology,17438,81
Sociology,17439,72
Sociology,17440,70
Sociology,17441,82
Sociology,17442,82
Sociology,17443,82
Sociology,17444,82
Sociology,17445,77
Sociology,17446,82
Sociology,17447,57
Sociology,17448,82
Sociology,17449,79
Sociology,17450,93
Sociology,17451,82
Sociology,17452,82
Sociology,17453,82
Sociology,17454,82
Sociology,17455,82
Sociology,17456,82
Sociology,17457,79
Sociology,17458,82
Sociology,17459,91
Sociology,17460,59
Sociology,17461,82
Sociology,17462,82
Sociology,17463,82
Sociology,17464,89
Sociology,17465,95
Sociology,17466,72
Sociology,17467,82
Sociology,17468,79
Sociology,17469,59
Sociology,17470,82
Sociology,17471,82
Sociology,17472,82
Sociology,17473,82
Sociology,17474,82
Sociology,17475,83
Sociology,17476,82
Sociology,17477,82
Sociology,17478,91
Sociology,17479,75
Sociology,17480,79
Sociology,17481,55
Sociology,17482,68
Sociology,17483,82
Sociology,17484,82
Sociology,17485,82
Sociology,17486,82
Sociology,17487,82
Sociology,17488,82
Sociology,17489,82
Sociology,17490,82
Sociology,17491,95
Sociology,17492,82
Sociology,17493,82
Sociology,17494,79
Sociology,17495,82
Sociology,17496,59
Sociology,17497,82
Sociology,17498,82
Sociology,17499,82
Sociology,17500,93
Sociology,17501,93
Sociology,17502,89
Sociology,17503,78
Sociology,17504,82
Sociology,17505,82
Sociology,17506,82
Sociology,17507,82
Sociology,17508,79
Sociology,17509,57
Sociology,17510,79
Sociology,17511,83
Sociology,17512,82
Sociology,17513,82
Sociology,17514,82
Sociology,17515,89
Sociology,17516,82
Sociology,17517,82
Sociology,17518,79
Sociology,17519,82
Sociology,17520,75
Sociology,17521,82
Sociology,17522,94
Sociology,17523,82
Sociology,17524,79
Sociology,17525,95
Sociology,17526,82
Sociology,17527,96
Sociology,17528,82
Sociology,17529,94
Sociology,17530,82
Sociology,17531,77
Sociology,17532,82
Sociology,17533,82
Sociology,17534,79
Sociology,17535,82
Sociology,17536,82
Sociology,17537,79
Sociology,17538,82
Sociology,17539,94
Sociology,17540,83
Sociology,17541,83
Sociology,17542,58
Sociology,17543,71
Sociology,17544,71
Sociology,17545,97
Sociology,17546,27
Sociology,17547,83
Sociology,17548,83
Sociology,17549,83
Sociology,17550,83
Sociology,17551,83
Sociology,17552,83
Sociology,17553,73
Sociology,17554,83
Sociology,17555,97
Sociology,17556,71
Sociology,17557,83
Sociology,17558,83
Sociology,17559,55
Sociology,17560,55
Sociology,17561,75
Sociology,17562,83
Sociology,17563,83
Sociology,17564,95
Sociology,17565,73
Sociology,17566,73
Sociology,17567,71
Sociology,17568,59
Sociology,17569,83
Sociology,17570,97
Sociology,17571,83
Sociology,17572,71
Sociology,17573,71
Sociology,17574,73
Sociology,17575,83
Sociology,17576,83
Sociology,17577,83
Sociology,17578,83
Sociology,17579,83
Sociology,17580,75
Sociology,17581,84
Sociology,17582,83
Sociology,17583,83
Sociology,17584,83
Sociology,17585,83
Sociology,17586,70
Sociology,17587,71
Sociology,17588,71
Sociology,17589,83
Sociology,17590,83
Sociology,17591,72
Sociology,17592,73
Sociology,17593,75
Sociology,17594,83
Sociology,17595,83
Sociology,17596,83
Sociology,17597,72
Sociology,17598,84
Sociology,17599,83
Sociology,17600,29
Sociology,17601,83
Sociology,17602,83
Sociology,17603,73
Sociology,17604,84
Sociology,17605,71
Sociology,17606,97
Sociology,17607,59
Sociology,17608,84
Sociology,17609,58
Sociology,17610,83
Sociology,17611,85
Sociology,17612,85
Sociology,17613,77
Sociology,17614,85
Sociology,17615,69
Sociology,17616,85
Sociology,17617,69
Sociology,17618,85
Sociology,17619,43
Sociology,17620,86
Sociology,17621,85
Sociology,17622,85
Sociology,17623,86
Sociology,17624,85
Sociology,17625,85
Sociology,17626,34
Sociology,17627,84
Sociology,17628,86
Sociology,17629,44
Sociology,17630,85
Sociology,17631,85
Sociology,17632,43
Sociology,17633,85
Sociology,17634,57
Sociology,17635,69
Sociology,17636,58
Sociology,17637,85
Sociology,17638,84
Sociology,17639,86
Sociology,17640,86
Sociology,17641,86
Sociology,17642,86
Sociology,17643,86
Sociology,17644,84
Sociology,17645,78
Sociology,17646,85
Sociology,17647,85
Sociology,17648,85
Sociology,17649,33
Sociology,17650,69
Sociology,17651,69
Sociology,17652,57
Sociology,17653,85
Sociology,17654,69
Sociology,17655,85
Sociology,17656,33
Sociology,17657,69
Sociology,17658,85
Sociology,17659,85
Sociology,17660,85
Sociology,17661,85
Sociology,17662,69
Sociology,17663,86
Sociology,17664,33
Sociology,17665,47
Sociology,17666,84
Sociology,17667,85
Sociology,17668,43
Sociology,17669,86
Sociology,17670,86
Sociology,17671,58
Sociology,17672,84
Sociology,17673,77
Sociology,17674,85
Sociology,17675,85
Sociology,17676,84
Sociology,17677,72
Sociology,17678,77
Sociology,17679,85
Sociology,17680,85
Sociology,17681,59
Sociology,17682,75
Sociology,17683,68
Sociology,17684,70
Sociology,17685,86
Sociology,17686,85
Sociology,17687,84
Sociology,17688,44
Sociology,17689,33
Sociology,17690,69
Sociology,17691,85
Sociology,17692,57
Sociology,17693,71
Sociology,17694,69
Sociology,17695,78
Sociology,17696,78
Sociology,17697,44
Sociology,17698,75
Sociology,17699,69
Sociology,17700,66
Sociology,17701,78
Sociology,17702,85
Sociology,17703,90
Sociology,17704,85
Sociology,17705,33
Sociology,17706,83
Sociology,17707,86
Sociology,17708,85
Sociology,17709,38
Sociology,17710,34
Sociology,17711,84
Sociology,17712,90
Sociology,17713,48
Sociology,17714,86
Sociology,17715,69
Sociology,17716,85
Sociology,17717,84
Sociology,17718,85
Sociology,17719,38
Sociology,17720,85
Sociology,17721,85
Sociology,17722,71
Sociology,17723,85
Sociology,17724,85
Sociology,17725,85
Sociology,17726,69
Sociology,17727,87
Sociology,17728,87
Sociology,17729,87
Sociology,17730,86
Sociology,17731,75
Sociology,17732,87
Sociology,17733,81
Sociology,17734,92
Sociology,17735,87
Sociology,17736,87
Sociology,17737,87
Sociology,17738,87
Sociology,17739,87
Sociology,17740,87
Sociology,17741,95
Sociology,17742,67
Sociology,17743,87
Sociology,17744,87
Sociology,17745,87
Sociology,17746,86
Sociology,17747,87
Sociology,17748,67
Sociology,17749,87
Sociology,17750,86
Sociology,17751,86
Sociology,17752,84
Sociology,17753,53
Sociology,17754,87
Sociology,17755,87
Sociology,17756,87
Sociology,17757,60
Sociology,17758,87
Sociology,17759,87
Sociology,17760,87
Sociology,17761,87
Sociology,17762,86
Sociology,17763,56
Sociology,17764,87
Sociology,17765,95
Sociology,17766,75
Sociology,17767,87
Sociology,17768,86
Sociology,17769,87
Sociology,17770,87
Sociology,17771,87
Sociology,17772,87
Sociology,17773,87
Sociology,17774,86
Sociology,17775,86
Sociology,17776,72
Sociology,17777,87
Sociology,17778,87
Sociology,17779,84
Sociology,17780,87
Sociology,17781,87
Sociology,17782,59
Sociology,17783,87
Sociology,17784,87
Sociology,17785,87
Sociology,17786,71
Sociology,17787,87
Sociology,17788,91
Sociology,17789,67
Sociology,17790,78
Sociology,17791,87
Sociology,17792,86
Sociology,17793,86
Sociology,17794,87
Sociology,17795,87
Sociology,17796,86
Sociology,17797,84
Sociology,17798,87
Sociology,17799,86
Sociology,17800,87
Sociology,17801,86
Sociology,17802,72
Sociology,17803,86
Sociology,17804,86
Sociology,17805,87
Sociology,17806,86
Sociology,17807,87
Sociology,17808,87
Sociology,17809,87
Sociology,17810,86
Sociology,17811,86
Sociology,17812,87
Sociology,17813,87
Sociology,17814,87
Sociology,17815,86
Sociology,17816,86
Sociology,17817,87
